Id,ProcCoord1,ProcCoord2,ProcCoord3,ProcCoord4,ProcCoord5,ProcCoord6,ProcCoord7,ProcCoord8,ProcCoord9,ProcCoord10,ProcCoord11,ProcCoord12,ProcCoord13,ProcCoord14,ProcCoord15,ProcCoord16,ProcCoord17,ProcCoord18,ProcCoord19,ProcCoord20,ProcCoord21,ProcCoord22,ProcCoord23,ProcCoord24,ProcCoord25,ProcCoord26,ProcCoord27,ProcCoord28,ProcCoord29,ProcCoord30,CentSize,CentSize
Gorilla,0.45631399782780074,0.004250981278872593,-0.0743525894324707,0.4804102059688514,-0.01027387794874153,-0.007021560661560636,0.2672578438340907,0.021557519737537487,-0.006311989529043077,0.26906353373133496,0.011484349672239963,0.06988235695524712,-0.139840371186364,-0.040082855594154004,0.019978697729865314,-0.2002636660740031,0.0017852247907112553,0.10479474410362997,-0.28696011187366754,0.004412471356910114,0.06414725503633792,-0.3346005172482331,0.015305673408883197,-0.018467126752829896,-0.2960104728046596,0.014485043780312935,-0.10234904600924641,-0.21537044217515172,-0.022924530482573258,-0.05030074143993067,38.007098631830345,3.637689808332078
Gorilla,0.4315612301902886,-0.05516200926655494,-0.07397541988419941,0.5078542062215385,-0.04152082252171141,-0.0099327386725881,0.23352355267232253,0.061895074199773664,0.002474491493298956,0.27226908656712245,0.07957134973562979,0.07772640784158887,-0.13452499093025744,0.011271774089548325,0.009109348342534324,-0.1837387096612832,-0.03369008505378073,0.09167907410974122,-0.28978437839636056,-0.031707933798171106,0.08418400004205157,-0.3320129122600538,-0.03090710329975259,-0.02028490592182504,-0.29314567622981524,0.016219536021496582,-0.1112669235550547,-0.21200140817350155,0.024030219893520915,-0.04971333379554718,42.599750516417686,3.7518329455065467
Gorilla,0.4491141595561993,-0.01603663042541309,-0.1020622912749165,0.5227996969155546,-0.04095543539228404,-0.006637372692354877,0.22636784114054428,0.03905082962240586,0.012006881074412605,0.2589900305793712,0.04629589562998181,0.09380359908543365,-0.1452227979570975,-0.004127214498188335,0.019995548923508823,-0.2037177280252222,-0.016072006386016927,0.08844998951432753,-0.2774933092683287,-5.369034736439696E-4,0.03964891466650627,-0.31621491058211465,-0.014694913737507129,-0.023051509901047908,-0.2941637895587183,-0.008675550239278643,-0.08776177386806926,-0.22045919280018794,0.0157519288999454,-0.03439198552779838,58.44135700523968,4.068019028768521
Gorilla,0.46214941903201023,-0.02957852207113193,-0.08156056143909132,0.511096756990313,-0.03766555949592497,-0.012736430975062892,0.22812058776021565,0.03902430735501994,0.011860844056786012,0.25038412956843803,0.033061885556001966,0.06944058805401059,-0.14734488496156495,0.04124087652947213,0.02468843913727957,-0.19665926216349547,0.006782810161847924,0.09647619920878248,-0.2740463920768931,-0.027396342161291345,0.059368706521470686,-0.32321505037811943,-0.054945061688015946,-0.020153014101682347,-0.2945820057509497,-0.0024599212134194803,-0.10705538613850804,-0.2159032980199534,0.03193552702744078,-0.04032938432398395,40.648123488521854,3.7049525966176438
Gorilla,0.4555577104253708,-0.03606993807239238,-0.08634114467385606,0.5110905876503009,-0.013251644227629311,-0.007425698703497685,0.2275989937609188,0.0435921564068961,0.005798544098121618,0.26022539965691277,0.019712604373659688,0.08115197021096165,-0.15560757678104675,0.01771466264357358,0.014931893328159892,-0.18571216006778332,-0.00877629467604367,0.09230839649884498,-0.2877593256705823,-0.016067538897060717,0.06502167970079316,-0.3238887971300164,-0.021407066316449203,-0.012821829868547525,-0.2839684765897357,-0.003105992333884762,-0.09783968647589449,-0.21753635525433884,0.017659051099328478,-0.05478412411508192,48.54996156139701,3.8825706513259846
Gorilla,0.4445389417959644,-0.038486516554861336,-0.07091221153732205,0.5170295290945716,-0.04161693255923364,-0.01987369585882698,0.2586050160627609,0.038134333353965315,0.007724721380529449,0.2779319162425061,0.05942630659964585,0.07191220493807321,-0.19343797167010796,0.04095365749274356,0.023392404875687094,-0.22808694561335446,-0.003576335770683642,0.07603215315994954,-0.2772934578184145,-0.03721296079283904,0.04313858970357805,-0.2963118375892606,-0.04871644600335622,-0.017998617652408982,-0.27070214210370735,3.510013041060425E-4,-0.08215612999556166,-0.23227304840095764,0.03074389293051149,-0.03125941901369626,63.67058113879705,4.1536866489129345
Gorilla,0.4313739884725105,-0.025332045922526233,-0.06882900674648659,0.4956785273381218,-0.019647473413765493,-0.006443019103579868,0.2476753267683688,0.020476229093117915,-3.3224614788860546E-5,0.286491674727558,0.03276807752692831,0.06376948584425474,-0.1438543291934751,0.023589537398300747,0.018130787520465607,-0.1773263633261734,-0.001006057869975395,0.102535327543215,-0.2955105567278873,-0.02991975287902058,0.07723119569267883,-0.33848478224252165,-0.03430095471721495,-0.01638607609928603,-0.2849963313063986,-0.004596134223089153,-0.11936200722798418,-0.22104715451010198,0.03796857500724376,-0.05061346280848687,41.464864384726326,3.724821965284529
Gorilla,0.4568431954162884,-0.04667150100728219,-0.07085144998674804,0.5111053851393277,-0.04975576896119936,-0.013624571734088937,0.2533762879288858,0.07124220118053025,-0.013125403749829408,0.27934342444434,0.06393978045291715,0.06023298868048699,-0.2065687950730242,0.022103699809890263,0.03579130504888525,-0.24321808875854156,-0.015232043596366145,0.08606431425313119,-0.29561421878016886,-0.04350906316467154,0.04708743169377255,-0.2948635235819963,-0.03133056899634569,-0.027067971165317544,-0.24847051119194036,0.004718000718482614,-0.07556723523787814,-0.21193315554317213,0.024495263564045536,-0.028939407802413192,44.93181867522817,3.805142989149625
Gorilla,0.43536693066943805,-0.05166500179210429,-0.07252418824836344,0.49315388362115564,-0.04915211650896882,-0.018184089923682596,0.28319517707376785,0.07203303119061717,0.016357758541312495,0.2971817747503729,0.07400344865104534,0.06478527071794628,-0.19092245781209397,0.02045110057900247,0.028634671894914053,-0.22646567273477208,-0.019159509221645832,0.07874133052036326,-0.2811799011826632,-0.04273723909104378,0.036302506765690884,-0.30044238610366686,-0.02802613570830588,-0.021812870129147743,-0.28007025167948785,7.445290978695743E-4,-0.08647065972145165,-0.22981709660205077,0.0235078928035347,-0.02582973041758115,51.35500460785988,3.938760481673797
Gorilla,0.44253875235703455,0.014155365829969652,-0.07145119460725151,0.4930714875037787,-0.025193431794578697,-0.014490848118903901,0.27161310517859905,0.03267873168644411,0.005953762555288972,0.28830464938214784,0.019468147476767138,0.07328569497502212,-0.1698051661002126,-0.03960636037399584,0.011729026926976454,-0.21753517688317342,-0.018116368698328507,0.08218229628382516,-0.28898744115729036,0.019199132664777775,0.07051153259057513,-0.3165683750706868,0.03140097677796317,-0.011428354789034614,-0.273676516914607,0.009118572123564608,-0.09262473974387528,-0.228955318295591,-0.04310476569258291,-0.05366717607262349,53.45569511505429,3.9788057378509993
Gorilla,0.4467649501162121,-0.03053143799890841,-0.08472483184238669,0.5019822424301554,-0.018759820530518,-0.001092112605614655,0.2426128772248948,0.03503236930242265,0.002577609560426665,0.2701243390546721,0.03326085526678181,0.07149461850514552,-0.14510741850851025,0.013713453869659695,0.015356082124130813,-0.1918182936774438,-0.006729826498720504,0.1007899784000744,-0.29307232627473057,-0.024437323120638732,0.05568058976200643,-0.32786242941702504,-0.016667032623251643,-0.014741019038592922,-0.29313871336590747,0.0032327012187819137,-0.09557087951475672,-0.21048522758231744,0.01188606111439091,-0.04977003535043363,56.00034703937236,4.025352063332873
Gorilla,0.4439995664481303,-0.04554539708960996,-0.07878531578446529,0.4985834089387513,-0.06050224321000296,-0.025314365955601714,0.25607796127521654,0.07283017099720326,0.019130631225670037,0.2885728838126284,0.07562745907628886,0.07985870991345877,-0.1685801402211847,0.025685802358261442,0.021487565948837786,-0.21937969026143667,-0.013537659465323072,0.07940342497730235,-0.2891694551565427,-0.04127914941364292,0.04404273536606089,-0.3100410202147019,-0.03298980827504034,-0.02670084670645658,-0.2752607042065357,-0.002336786979166436,-0.08118403591975358,-0.22480281041432454,0.022047612001031766,-0.03193850306505297,53.253268317878884,3.975059049239138
Gorilla,0.41999232463560854,-0.0343550370782353,-0.07899019084790276,0.49653635621385367,-0.06274431943016032,-0.010212735075838072,0.2796199870315575,0.06556033806430556,0.00961468956070767,0.3187599102026346,0.06733829240361222,0.07814660019207967,-0.19620299940465508,0.041490242991104424,0.024409132697939876,-0.22831319283210777,-0.009420038869116895,0.07623273465716683,-0.27856450325152515,-0.042405629962387774,0.03737694264688105,-0.29208649712866475,-0.03810062344888112,-0.02453818042135749,-0.285357472697153,-0.006015202865867583,-0.0807620629948416,-0.23438391276954934,0.018651978195624704,-0.03127693041483753,64.61712367688864,4.168475654412706
Gorilla,0.4543838239697845,-0.0427931428544609,-0.09031260702604915,0.5088435257362067,-0.06041224024923415,-0.024023586463123366,0.22790595630783725,0.06736285742324875,0.01472825701625793,0.25163166731063547,0.07758098238016535,0.07637885442170839,-0.13866303315781403,0.015294489441081225,0.021371027235721346,-0.19963544855197446,-0.02537276550934063,0.11787635625538052,-0.2951385876947862,-0.025410769703922025,0.06242986008563476,-0.33409641279590524,-0.03872489985704195,-0.04374467622235076,-0.2606817487374554,8.686270076093267E-4,-0.10620291340564036,-0.2145497423865289,0.031606861921894554,-0.028500571897539774,61.28781905017894,4.115580309551081
Gorilla,0.4339044391805801,-0.03539424861458865,-0.08425186342017439,0.5150365468389833,-0.0420016043538905,0.008540165817977348,0.2401751441386914,0.05889947079303747,-5.675564870195431E-4,0.25176044748309695,0.04699610801829257,0.07301055720765057,-0.1353738885351199,-4.953847414389985E-4,-0.012472814839619218,-0.16913527192319275,-0.007452429703557209,0.09400790718214294,-0.28640710025122723,-0.019140546319638282,0.08374192008963001,-0.34043696118487676,-0.05006700409809372,-0.016597171558496736,-0.29099606125984745,0.008999555517659047,-0.10934256302753745,-0.21852729448708738,0.03965608350222028,-0.03606858096455377,44.3157030827573,3.79131310688771
Gorilla,0.4249844896727042,-0.01013240265071308,-0.08276792366919106,0.5182578341465377,-0.02712407956028172,0.017251695373458283,0.23914408147321767,0.011750013118452488,-0.01282134174039153,0.2668131830106917,0.02010082263719795,0.05843496918640229,-0.13178981987401878,0.02896034886511791,0.020667739638714662,-0.1854975856459413,0.011787232708999423,0.1155248427270382,-0.28431207740691633,-0.02453650092760179,0.07367656562115882,-0.3262141979742531,-0.054293686098993446,-0.012043859893177675,-0.293319532295477,-0.0031129989068678574,-0.12292709166637215,-0.22806637510654415,0.046601250814690104,-0.05499559557764064,44.12730137764876,3.787046698562585
Gorilla,0.4403830105453864,-0.022954020859182675,-0.07231406370567683,0.4851728646857221,-0.011984175276379752,0.007061101427743216,0.25880293521297976,0.008843457096648716,-0.017083494314122066,0.28512615538632335,0.017027936893081554,0.061095307644933206,-0.1379270465175303,0.047182808928392724,0.026569852342192706,-0.19120851329360478,0.00679545005521405,0.10218632374698555,-0.2901789092893732,-0.03312184464256028,0.07540343246517808,-0.32337233228267437,-0.05049550431514959,-0.016631379639728515,-0.2936900591926217,-0.008320520443506604,-0.12149664471679558,-0.23310810525460995,0.04702641256344314,-0.0447904352507105,44.21899367817204,3.7891208837096175
Gorilla,0.4488645197664838,-0.03631148117320772,-0.07796754421574095,0.5066870887374546,-0.025205875519633006,-0.027693531248789094,0.24446742548109232,0.029934632852879416,0.014273973938622283,0.2596366375891537,0.04654709750653571,0.09398917328465783,-0.142283610280492,0.01524376822462524,0.014158323239953838,-0.1921405292631026,-5.630853626369947E-4,0.08481068790705831,-0.2817652634547685,-0.024080088590289615,0.05781266563322502,-0.326711204692458,-0.03627688651038716,-0.019052288294379542,-0.28922967409078537,-0.00437020720390055,-0.09938779799636036,-0.22752538979257714,0.03508212577601389,-0.040943662248246845,42.318566745922794,3.745146991557769
Gorilla,0.41013823301522767,-0.03554239726716657,-0.08884109155334188,0.5092891768624277,-0.05791979880268788,-0.017669827805112864,0.2489944010393057,0.08437315831448527,0.03115851829061284,0.2818968761266477,0.05935575131889491,0.0863687611732312,-0.14117654049409645,-0.003544063444858657,0.004289890963455698,-0.18391479142136924,-0.019764596759741265,0.11173146735654912,-0.28315737357632886,-0.018695653527264246,0.07662275512691878,-0.3240286187935996,-0.02378528180679112,-0.023687512960857124,-0.29273655739270066,0.0019064967465038107,-0.11670141181792003,-0.22530480536551462,0.013616385228626293,-0.06327154877353747,65.6038113173442,4.183632795559628
Pan,0.4524323470020749,-0.04649695932086226,-0.07550842314652981,0.48848234514371114,-0.041633521035076546,-0.0070565837127910674,0.23649208722524487,0.060377013552557514,-0.001081065204647954,0.2677452972993164,0.060853028346796414,0.07506813671755738,-0.1276950012976255,0.012130330753186886,0.01199652726512474,-0.1749346844986756,-0.022572139100535772,0.09786284613003982,-0.29397573420669376,-0.030103724738171057,0.07924538630167034,-0.32478965640320767,-0.039468470419689365,-0.017774893017167545,-0.29629235711724466,-0.001345686355764951,-0.1162653491161253,-0.22746464314689996,0.04826012831755854,-0.04648658221712999,56.00855237221599,4.025503081720549
Pan,0.47611809611528405,0.013377505930246641,-0.08171034651615597,0.5148325696963543,-0.050424871412526634,0.0032278446207385306,0.21489510666891343,0.027500695929736627,-0.008304397277494713,0.23645369106026282,-0.005280478551003519,0.08157877037205169,-0.13148012667080194,0.04319987598532108,-0.006983783234541614,-0.1888992798220156,0.023939766549856904,0.07908082366916325,-0.279472411341884,-0.015785202191967933,0.07878010571442459,-0.32441048962648533,-0.046217942422741264,-0.0019197859986371038,-0.2950430827312658,-0.03387507820976904,-0.09205265003624478,-0.22299407334836185,0.0435657283928475,-0.05169658131330322,33.521033011890054,3.5121687739012097
Pan,0.4596004547076576,-0.03420308076965185,-0.08561818313496222,0.5107179339580932,-0.019888752628648185,-0.005539759415999518,0.23386214026445068,0.04583675198519516,0.002891935525625222,0.24453962498357923,0.03174828662787597,0.08800458967893629,-0.13983396887110844,-0.0012042612081195475,0.002435676725721982,-0.19190821261910468,-0.011446130908849078,0.09166782415220842,-0.2744792917139979,-0.014657720907288549,0.06435521921149522,-0.3201535845687587,-0.014421539215855816,-0.006215544575513342,-0.30279664740596657,0.0021616655612858027,-0.094854972376247,-0.21954844873484403,0.01607478146405844,-0.05712678579126443,41.65161268499421,3.7293324632979035
Pan,0.40381081147397013,-0.03385849036125177,-0.08173104818799137,0.4851180426863855,-0.050742526058406276,-0.00683286825408614,0.26987669978454853,0.053706962247549714,0.006493908816362349,0.31298124817328354,0.05039679590876799,0.07988913265966992,-0.13594800194454243,0.046692008792163175,0.02290680175255392,-0.17315674966128752,-0.004500872189127043,0.10937272462583486,-0.2964501942387729,-0.03692680097865123,0.06177323267626193,-0.33149252270322815,-0.05918879478468891,-0.046188071346497314,-0.2927414709971539,-0.015914238534168207,-0.10950920967373304,-0.2419978625732031,0.05033595595781238,-0.03617460306837654,65.30815944700444,4.1791134991424155
Pan,0.4348891491167821,-0.015950142076263704,-0.0727741254999722,0.4879098471162796,-0.061895788511217506,-0.005346505643942144,0.25708246492792897,0.06906568392289723,0.0025712746214733434,0.28668877341340104,0.0447263017235305,0.06668982656031108,-0.1513114880848508,0.01571933552587076,0.023162893791445115,-0.18028613120651416,-0.013136029090818416,0.09680859762443765,-0.2844422534179258,-0.023528834114019626,0.073033424485262,-0.32928160845264,-0.025065861678474285,-0.026130873021559427,-0.294067022275208,-0.0086557397443719,-0.11224791621891528,-0.22718173113725262,0.01872107404286614,-0.04576659669854245,61.64801796707511,4.121430387527529
Pan,0.4248029061665226,-0.02887012089047805,-0.06737886910669534,0.49285496693979625,-0.030820390284406377,-0.024385429825101675,0.2710747472554842,0.042191189609871525,0.011358767941331498,0.3020584823603728,0.030395581912984873,0.07553134904334771,-0.15893228016140223,0.032712864034222064,0.023371153751777403,-0.21443351451180054,0.006968950798096979,0.08974766275791353,-0.29088755909396063,-0.029487288797105812,0.06167288261056195,-0.3184094419898315,-0.04632323830004432,-0.027313275354860993,-0.2847291369033075,-0.008202303663250317,-0.09484090317328778,-0.22339917006187304,0.03143475558010958,-0.04776333864498726,60.489871618705976,4.102289860021655
Pan,0.4429011990006534,-0.032059072511676515,-0.09687739876727264,0.5224236669842632,-0.02368840915142792,-0.025518667621977846,0.24689903480977538,0.04778599518864639,0.029863397538732073,0.27907334703375014,0.012332347459586168,0.09309473744780983,-0.19374834367519572,0.04282802618989515,0.02680478742740962,-0.22729894332084474,0.0031164707337353534,0.07786066001100775,-0.2806738687265863,-0.019645708182796318,0.043222435226951725,-0.28960967418621997,-0.03061938272561246,-0.019752344545005966,-0.2661959439836032,-0.03165934033060173,-0.08711753525739806,-0.23377047393599243,0.03160907333025312,-0.04158007146025457,64.38709349095913,4.16487420040848
Pan,0.4548600324777894,-0.04792576259800364,-0.08336931382877984,0.5125391614406534,-0.02992722103478089,-0.010831092974910722,0.23780918632755332,0.06367017371916844,0.0169076758321136,0.26963745991849775,0.04372751119392072,0.07996932184411304,-0.16739170390502014,0.013538685367937286,0.005444752913886894,-0.20771003301173624,-0.0092961193663774,0.06619269145322126,-0.28438724927788805,-0.025193107852343778,0.0581613229790344,-0.31121704864307576,-0.029482942758540485,-0.012220104998914086,-0.2840373034129482,0.005811901224138508,-0.07165888820913849,-0.22010250191382313,0.015076882104879674,-0.048596365010625746,55.18919339974808,4.010758929021096
Pan,0.4413406656847068,-0.024227826963046303,-0.07882876241028491,0.4912125132680718,-0.02432353210912218,-0.010179858435844326,0.2618495228308092,0.044718699617773736,0.006218449738194777,0.2925264162914044,0.03577593755355703,0.06702368543734145,-0.15626646394006305,-0.010309007594199112,0.02637827168902153,-0.21318983131677732,-0.011313861024234345,0.09339461907736431,-0.29234380820720385,-0.012026435127989121,0.05176328432406215,-0.32134004127949845,-0.01126027834049076,-0.028179933165240693,-0.2799382489386433,6.391788432615758E-5,-0.09222417263390623,-0.2238507243928061,0.01290238610342443,-0.03536558362070788,42.86771310741309,3.758118849719933
Pan,0.4525648760643904,-0.014564034209371357,-0.07026471387825328,0.5055735131536672,-0.016869861202891273,-0.003408512358128564,0.23462546806498874,0.01765850210877369,0.006856736570908854,0.266209914020764,0.03283644104698721,0.07848267103557383,-0.14823318175609906,-0.003370461896631066,-0.008372470491467499,-0.17871035932131255,-0.006344137945554933,0.07223137836599078,-0.27825630569712667,-0.013392592265579983,0.08346454641036147,-0.32246813012704106,-0.0012996637325607963,0.004298042953815969,-0.3080592507938401,0.011648620456509821,-0.09512788920532864,-0.2232465436083919,-0.006302812359681338,-0.06815978940347296,47.678034094167074,3.8644451042986154
Pan,0.46844823214949805,-0.026208640146571663,-0.08711111427116139,0.5048070836412636,-0.02992783106509314,-0.006072546602355747,0.2373597488440538,0.033238537474122705,0.014529160823638934,0.26624056544799835,0.02807220894554452,0.07295704364306443,-0.17175686750229469,0.04404058362369578,0.002933135303632598,-0.2107087127540634,0.00919609562830024,0.07772935852989579,-0.2905067977008488,-0.032022864849755604,0.057711370920543306,-0.3154445008849818,-0.035870381469314476,-0.011549888759785895,-0.27783436361271263,-0.0024307928974185433,-0.06455990366307841,-0.21060438762791212,0.01191308475649152,-0.056566615924392556,61.15319033554481,4.113376642466599
Pan,0.46071186823410853,-0.048127981024318964,-0.1053043693059027,0.5227214997288416,-0.02926782305026765,-0.0012763383440471954,0.23316267379948585,0.07199838803625716,0.007157979217583953,0.25387741284611137,0.022730815337146895,0.07869253697410242,-0.17269471690658506,0.027770332428169134,0.0402090593014104,-0.2182180347123296,-3.461347017363961E-4,0.08225487001488853,-0.2787643603009208,-0.024628403270082262,0.04407485805936409,-0.29230459873617703,-0.03980509047962735,-0.03099776374923924,-0.2764772804105744,-0.00760915456044841,-0.09501459747543797,-0.23201446354196142,0.027285051284908046,-0.019796234692720842,44.896166964414306,3.8043272573327025
Pan,0.4393125687003826,-0.033618767465818,-0.07800906330632626,0.5026738469475395,-0.044367272853745074,-0.009044936874172196,0.25746226228113755,0.04646401368927871,-0.003745131975122242,0.2713442972248203,0.06003005949962019,0.06580067965321124,-0.1499463737137134,0.019278170956701892,0.02010945244916525,-0.21186938919590412,-0.016957118188653073,0.10586764742163168,-0.29861892244605437,-0.020536212310993826,0.05693443200584457,-0.3312877015610179,-0.0528195807294056,-0.025576447110898272,-0.26420311461192814,0.007653089354500625,-0.09217121258027669,-0.21486747362526148,0.03487361804851425,-0.04016541968305712,62.22554924613433,4.130582648207419
